Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
02/04/2016;2016;4;2;27,1;33,5;30;29,425;33,7;26,8;6,7;3,75;;1012;88,21344227;55,08508703;73,0487355;76,14017677;2,25;C;22;W
03/04/2016;2016;4;3;27,4;33;30,2;29,5;34;27,2;-;100;;1012,7;83,04243937;56,8805214;69,25365182;73,05476299;2,375;NE;18;TL
04/04/2016;2016;4;4;29,2;34,4;31,6;31,1;34,8;27,6;-;81,25;;1012,4;78,05768285;53,68666285;60,36795036;67,54249473;3,333333333;NE;15;TL
05/04/2016;2016;4;5;28,4;34,6;30,4;30,45;35;27;-;86,25;;1011,1;74,89726045;55,96593521;69,3762141;68,78416756;2,333333333;C;14;TL
06/04/2016;2016;4;6;28,4;32,7;30,2;29,925;34,2;27,8;-;68,75;;1011,5;80,52370981;61,76575626;74,47677532;74,3224878;2,416666667;C;15;TL
07/04/2016;2016;4;7;28,8;31,2;30,1;29,725;33,5;27,6;-;63,75;;1011,9;82,1061461;67,35084375;73,76301988;76,33153896;1,625;NE;15;TL
08/04/2016;2016;4;8;29;32,2;31;30,3;34,7;27;-;41,25;;1010,5;85,04070134;66,75659576;73,57684986;77,60371207;1,708333333;NW;14;NW
09/04/2016;2016;4;9;28;28,4;28;28,1;31,8;25,1;0;75;;1010,9;92,2212344;84,85339815;76,08655934;86,34560657;1,166666667;C;15;E
10/04/2016;2016;4;10;26,2;31,4;29,6;28,35;33,4;26;50,2;6,25;;1011,7;91,91163812;67,47725212;79,61261404;82,7282856;1,291666667;C;11;N
11/04/2016;2016;4;11;28,2;32,4;30,2;29,75;34;26;-;31,25;;1011,2;86,26052375;62,13369819;75,80682329;77,61539224;1,833333333;E;18;N
12/04/2016;2016;4;12;27;31,8;29,2;28,75;33,4;25,8;6,1;51,25;;1010,7;93,6189243;68,95864418;78,05768285;83,56354391;1,166666667;C;14;E
13/04/2016;2016;4;13;26,8;31,8;29,6;28,75;32,4;26;2,2;7,5;;1010,9;88,90671271;65,28876478;75,51297312;79,65379083;2,333333333;C;14;E
14/04/2016;2016;4;14;26,7;34;28,8;29,05;34,2;25,8;3,7;26,25;;1010,8;91,21674167;52,29542774;78,57428937;78,32580011;1,625;C;19;E
15/04/2016;2016;4;15;26,4;26;27,6;26,6;33,8;25,3;73,5;62,5;;1011,2;92,73951075;93,4765684;89,09726807;92,01321449;2,166666667;NE;19;E
16/04/2016;2016;4;16;28;31;30,2;29,3;33,6;26,4;29,2;0;;1011,6;86,20240588;72,28724043;74,47677532;79,79220688;2,375;NE;14;NE
17/04/2016;2016;4;17;29;30,5;28,6;29,275;33,1;26,4;0,2;91,25;;1010,8;80,76528193;77,28225603;82,03162446;80,21111109;1,916666667;C;17;NE
18/04/2016;2016;4;18;27,4;30,2;29,5;28,625;32,2;26,8;0;33,75;;1011,5;89,0503796;75,80682329;72,10836155;81,50398601;1,333333333;C;14;SE
19/04/2016;2016;4;19;27;33,2;30,2;29,35;33,4;26,4;5,6;45;;1011,3;92,05286809;57,03986946;70,54503961;77,92266131;3;NE;14;NE
20/04/2016;2016;4;20;28,6;33,4;30;30,15;33,8;26,2;0;93,75;;1011,4;77,7832587;56,09608136;73,7103432;71,34323549;4,625;E;18;NE
21/04/2016;2016;4;21;27,7;33,4;30,6;29,85;34;26,5;0,6;97,5;;1011,5;83,88810192;59,42534436;68,22602122;73,85689236;2,5;E;18;NE
22/04/2016;2016;4;22;27,6;31;29,2;28,85;32;26,8;0;78,75;;1011,4;84,59440032;69,73648804;76,67978017;78,90126721;2,791666667;E;21;NE
23/04/2016;2016;4;23;27,2;33,2;30,2;29,45;34,2;27,1;0,3;18,75;;1010,9;87,47779542;59,27605227;71,84596736;76,51940262;2,958333333;NE;16;NE
24/04/2016;2016;4;24;28,6;34;30,4;30,4;34,4;28;0;87,5;;1010,5;86,3749639;55,49137136;70,66233704;74,72590905;4;NE;18;E
25/04/2016;2016;4;25;30,2;34;30,2;31,15;34,4;27,8;-;73,75;;1010;71,84596736;56,57253153;73,15651806;68,35524608;3,333333333;E;19;NE
26/04/2016;2016;4;26;28,8;27,5;28;28,275;33,2;25,6;-;77,5;;1010,6;86,43130271;88,31484993;78,92403142;85,02537169;2,833333333;C;19;NW
27/04/2016;2016;4;27;26,6;33;30;29,05;33,8;26,4;3,5;11,25;;1011,1;85,77801622;59,12527585;71,73280999;75,60352957;2,791666667;NE;15;NE
28/04/2016;2016;4;28;27,6;33,6;30;29,7;34,6;27,2;0;92,5;;1010,3;86,08433225;57,35386383;71,73280999;75,31383458;2,166666667;NE;15;N
29/04/2016;2016;4;29;28,6;34,2;30,2;30,4;34,7;27;-;82,5;;1011;80,60507149;52,4670907;74,47677532;72,03850225;2,75;C;14;E
30/04/2016;2016;4;30;28,2;33,8;30,2;30,1;34;27,2;-;92,5;;1010,7;79,01327431;55,33005868;71,84596736;71,30064367;3,291666667;C;19;NE
01/05/2016;2016;5;1;28,2;32,6;30;29,75;34,2;27,2;8,6;87,5;;1011,2;87,74228204;61,11495163;75,70987278;78,07734712;2,458333333;NE;16;NE
02/05/2016;2016;5;2;28,2;33,4;28,4;29,55;33,8;27;-;68,75;;1011,7;86,26052375;60,55162555;78,39443025;77,86677582;2,541666667;NE;16;E
03/05/2016;2016;5;3;28,6;34;29,6;30,2;34,2;27,1;0;71,25;;1011,3;82,03162446;59,86451267;72,82982508;74,18939667;2,291666667;C;16;N
04/05/2016;2016;5;4;28,5;33,2;30,1;30,075;34,6;27,2;-;75;;1010,6;81,27796941;58,71390429;71,78953358;73,26484417;2,125;NE;14;NE
05/05/2016;2016;5;5;28,2;34,4;30,6;30,35;35;27,4;-;72,5;;1009,5;84,78965937;59,05286056;69,49752956;74,53242721;1,625;NE;12;N
06/05/2016;2016;5;6;28;32,6;30,2;29,7;33,2;26,6;0;86,25;;1009,9;87,69048517;63,44489039;70,54503961;77,34272509;2,041666667;NW;15;N
07/05/2016;2016;5;7;28;34,8;31,2;30,5;34,9;27,8;0;61,25;;1009,7;83,25893255;54,0139703;64,88419654;71,35400798;1,75;C;14;W
08/05/2016;2016;5;8;28,2;33,6;28,2;29,55;34,4;26,6;-;98,75;;1010,2;86,26052375;59,57317208;79,01327431;77,77687347;1,125;C;12;S
09/05/2016;2016;5;9;27,5;33,8;31,2;30;34,4;27,2;0;70;;1010,4;85,30646977;59,71955506;72,39479666;75,68182282;1,708333333;NW;12;W
10/05/2016;2016;5;10;27,6;33,8;31;30;34,6;27;5,7;80;;1010,8;89,09726807;59,71955506;71,00714699;77,23030955;2,916666667;NE;14;NE
11/05/2016;2016;5;11;28;33,4;30,4;29,95;34,3;26,2;-;87,5;;1009;83,25893255;59,42534436;73,26320591;74,80160384;3,375;E;25;NE
12/05/2016;2016;5;12;27,6;32;30,6;29,45;33,4;27,2;6;68,75;;1008,6;90,62046427;69,69372128;75,33689283;81,56788566;2,333333333;NE;18;NE
13/05/2016;2016;5;13;28,4;34,2;31,5;30,625;34,4;28;0;51,25;;1009,3;84,85339815;55,65110766;63,27262874;72,15763317;5,416666667;NE;22;NE
14/05/2016;2016;5;14;28,8;34;31,4;30,75;34,6;27,2;-;96,25;;1010,2;84,9789101;60,9782392;74,42404636;76,34002644;3,75;NE;24;NE
15/05/2016;2016;5;15;28,4;34,4;31;30,55;35;27,2;0,3;87,5;;1010,5;79,10158609;51,59520977;73,57684986;70,84380796;3,5;N;15;NE
16/05/2016;2016;5;16;27,6;33,5;31;29,925;35;26,2;-;87,5;;1008,9;87,58525622;57,82873831;72,28724043;76,3216228;1,916666667;NE;15;N
17/05/2016;2016;5;17;27,2;33,9;29,8;29,525;34,3;26,2;46,8;93,75;;1009,9;92,08725069;57,03870242;71,61848532;78,20792228;1,583333333;C;14;NE
18/05/2016;2016;5;18;27;34,4;31,8;30,05;34,9;26,6;0;72,5;;1010,9;87,42320828;49,53439633;60,52037617;71,22529726;3,041666667;NE;16;NE
19/05/2016;2016;5;19;27,4;34;31;29,95;34,4;27,2;7,5;97,5;;1010,2;90,5801687;56,57253153;76,18494549;78,4794536;2,25;N;15;NE
20/05/2016;2016;5;20;28,2;33,4;29,7;29,875;33,4;26,4;-;80;;1009,5;81,88023773;61,68628919;75,5625772;75,25233546;3,083333333;NE;15;N
21/05/2016;2016;5;21;26,8;32,8;30,5;29,225;36,4;26;16,4;65;;1010,8;88,90671271;64,75439212;75,28818477;79,46400058;2,791666667;NE;15;SE
22/05/2016;2016;5;22;26,4;33,3;30,2;29,075;34;26;25,8;56,25;;1011,3;90,37219175;61,04664376;78,49663087;80,07191453;1,833333333;C;14;E
23/05/2016;2016;5;23;27;33,6;30,8;29,6;34,6;26;10,4;85;;1012,5;92,05286809;54,08583816;74,77774481;78,24232979;2,166666667;C;15;N
24/05/2016;2016;5;24;27;33,8;31;29,7;34,4;25,4;23,8;57,5;;1012,1;92,05286809;52,6518133;71,00714699;76,94117412;2,541666667;NE;14;NE
25/05/2016;2016;5;25;26,2;32,7;30,4;28,875;36,7;26;8;82,5;;1011,4;93,50564903;57,19983279;70,01809153;78,5573056;3,791666667;NE;16;NE
26/05/2016;2016;5;26;29;33,6;29,6;30,3;34;27,8;-;80;;1011,5;77,96715514;61,825638;71,50297706;72,31573133;4,833333333;N;21;NE
27/05/2016;2016;5;27;28,8;31,6;26,6;28,95;32,8;25,6;0;82,5;;1011,8;83,53722184;66,3743099;87,31227977;80,19025834;4,5;N;21;NW
28/05/2016;2016;5;28;27,2;32,7;27,8;28,725;33,7;27;2,1;16,25;;1012,1;90,53944797;64,68878918;84,66016993;82,60696376;2,708333333;NE;19;N
29/05/2016;2016;5;29;27,8;32,4;30;29,5;33,4;25,6;2;57,5;;1010,8;86,14367825;63,30750105;81,84332273;79,35954507;3,583333333;NE;18;NE
30/05/2016;2016;5;30;26,6;29;25;26,8;33,4;24;18,6;43,75;;1011,4;93,56288753;77,96715514;94,97659331;90,01738088;0,791666667;C;15;N
31/05/2016;2016;5;31;24,8;33,8;28,4;27,95;34;24,8;107,3;26,25;;1012,6;94,95326378;52,12206147;79,10158609;80,28254378;1,5;C;12;NW
01/06/2016;2016;6;1;28;33,3;29,6;29,725;34;26,6;-;77,5;;1012,1;80,35841436;62,18767303;78,923016;75,45687944;2,333333333;NE;12;E
02/06/2016;2016;6;2;27,2;33,2;30,2;29,45;33,2;26,8;0;91,25;;1011,9;89,00299558;59,27605227;67,97172153;76,31344124;3,083333333;E;15;E
03/06/2016;2016;6;3;28;33,6;30,6;30,05;34;25,8;-;81,25;;1012,4;86,20240588;58,45940874;65,7108966;74,14377928;2,875;E;15;E
04/06/2016;2016;6;4;26,4;33,8;30;29,15;34,8;25,8;-;97,5;;1012,6;88,80836198;47,95339756;73,0487355;74,65471425;3;N;14;E
05/06/2016;2016;6;5;27;33,8;29,7;29,375;35,2;26,8;-;87,5;;1012,3;84,39287508;58,60995498;76,23816699;75,90846803;1,5;C;14;N
06/06/2016;2016;6;6;27,2;33,8;30,4;29,65;34,4;25,8;0;67,5;;1013,2;85,96375009;57,5085522;75,9027925;76,33471122;2,041666667;E;14;E
07/06/2016;2016;6;7;26,6;34;29,8;29,25;34,6;26;0,4;75;;1013,5;90,41467422;57,66172885;78,32373952;79,20370421;2,25;E;12;N
08/06/2016;2016;6;8;26,8;33,6;29,6;29,2;34,6;26,2;0;87,5;;1012,8;87,36803915;56,25646696;71,50297706;75,62388058;2,375;C;12;E
09/06/2016;2016;6;9;27;32,8;29,9;29,175;33,8;26,4;0,1;55;;1012,3;90,49829607;56,7195775;72,99442895;77,67764965;2,916666667;E;16;E
10/06/2016;2016;6;10;27,2;33,4;29,4;29,3;35,2;26,8;-;62,5;;1012,7;85,96375009;57,19764321;74,06087994;75,79650583;3,416666667;E;15;NE
11/06/2016;2016;6;11;28,2;33,6;30;30;34,2;26,4;-;98,75;;1013,1;82,60358384;60,13315778;75,04090123;75,09530667;2,083333333;C;18;E
12/06/2016;2016;6;12;27;33,4;30,7;29,525;34,3;26,4;-;90;;1012,8;85,90249605;58,30737398;74,07350683;76,04646823;3,208333333;E;16;E
13/06/2016;2016;6;13;27,2;33,7;29,4;29,375;34;25,6;-;100;;1011,3;89,76980913;57,98211088;70,72372457;77,06136343;2,375;E;16;E
14/06/2016;2016;6;14;26,2;29,9;27,4;27,425;31,8;25,2;2,5;70;;1011;90,32925308;73,65739621;86,02435916;85,08506538;2,083333333;E;22;E
15/06/2016;2016;6;15;26;30,4;27,4;27,45;32,4;25,6;12,7;6,25;;1010,4;93,4765684;73,26320591;83,04243937;85,81469552;4,208333333;E;16;E
16/06/2016;2016;6;16;26,2;33,2;30;28,9;33,8;25,8;1,4;45;;1010,4;90,32925308;60,40660647;78,41062496;79,8689344;3,833333333;E;18;NE
17/06/2016;2016;6;17;27,3;33;28,9;29,125;33,6;25,6;0,1;78,75;;1009,5;88,26441332;61,40344674;79,31837636;79,31266244;1,916666667;C;18;E
18/06/2016;2016;6;18;26,7;32,6;29;28,75;33,8;23,4;1,4;55;;1009,6;90,43574639;61,69420929;77,96715514;80,1332143;2;NE;14;SE
19/06/2016;2016;6;19;24,2;27;26,2;25,4;29,2;23,2;31,5;43,75;;1010,7;96,57546556;90,49829607;86,42349121;92,5181796;0,5;C;11;W
20/06/2016;2016;6;20;23,4;32,6;29,6;27,25;33;23,4;5,5;0;;1010,8;98,24831293;59,96283495;74,16646199;82,6564807;1,291666667;C;11;NE
21/06/2016;2016;6;21;26,2;31,6;29,5;28,375;33;25,6;-;97,5;;1010,5;91,91163812;62,74399122;76,1415014;80,67719222;2,041666667;E;11;NE
22/06/2016;2016;6;22;26,6;32,8;29,6;28,9;33,7;25,6;-;71,25;;1011,3;88,85779949;61,25991538;72,16518277;77,78517428;2,583333333;NE;12;NE
23/06/2016;2016;6;23;26,5;32,6;29,5;28,775;33,2;25,6;-;80;;1011,9;88,0572461;59,96283495;76,1415014;78,05470714;1,666666667;NE;11;NE
24/06/2016;2016;6;24;26,2;31,4;30;28,45;33;25,6;0;50;;1010,9;88,75839269;63,80551855;70,42653442;77,93720959;2,458333333;N;14;E
25/06/2016;2016;6;25;26,4;31,7;30,2;28,675;33;25,6;0,4;90;;1011,4;90,37219175;65,82938055;69,25365182;78,95685397;2,666666667;N;12;E
26/06/2016;2016;6;26;25,8;33,6;30,2;28,85;34,2;25,6;-;55;;1011,9;88,65682829;54,08583816;65,43590651;74,20885031;2,75;E;12;NE
27/06/2016;2016;6;27;26,4;32;28,2;28,25;32,6;25,6;0;93,75;;1011;85,71477167;61,84557848;81,88023773;78,78883989;1,916666667;E;14;NE
28/06/2016;2016;6;28;26,4;31,2;25,6;27,4;31,8;24,6;1;33,75;;1011;91,94751107;62,45359336;95,04508008;85,34842389;3,583333333;E;15;SE
29/06/2016;2016;6;29;26,1;30,2;28;27,6;31,7;25,4;19,1;7,5;;1011,9;89,51897197;75,14057018;83,99074466;84,5423147;2,333333333;C;15;NE
30/06/2016;2016;6;30;26,2;27,5;26;26,475;31,1;24,8;0;31,25;;1012,8;91,91163812;82,34193319;88,70788404;88,71827337;1,875;E;11;SE
01/07/2016;2016;7;1;25,6;32,6;28,4;28,05;33,2;25;3,5;0;;1011,8;91,80168144;62,27561213;77,68986334;80,89220958;2,041666667;E;12;NE
02/07/2016;2016;7;2;25,8;32,6;29,8;28,5;33;25,8;-;60;;1013,1;87,08316949;63,44489039;76,96282446;78,64351346;4,291666667;E;16;E
03/07/2016;2016;7;3;26,6;32,8;29,4;28,85;33,6;26;-;82,5;;1012,9;82,74286568;62,41612122;78,14728098;76,51228339;5,208333333;E;16;NE
04/07/2016;2016;7;4;27,6;32,8;29,3;29,325;35,6;25,6;-;100;;1011,8;81,64713259;60,11223096;70,66352171;73,51750446;4,666666667;E;18;NE
05/07/2016;2016;7;5;27,4;32,6;29,8;29,3;33,4;25,8;-;100;;1011,3;81,56777857;59,96283495;67,71213968;72,70263294;4,625;E;18;E
06/07/2016;2016;7;6;27,2;32,8;29,8;29,25;33;25,8;-;100;;1011,3;85,96375009;58,97299483;72,93984299;75,9600845;4,25;E;18;E
07/07/2016;2016;7;7;27;32,6;29,7;29,075;33,2;23,9;-;100;;1011,7;87,42320828;56,55701591;67,00230926;74,60143543;4,458333333;E;19;NE
08/07/2016;2016;7;8;25;33,5;30;28,375;33,9;25;-;100;;1011,7;78,99957729;48,18347531;67,84260004;68,50630749;3,458333333;NE;16;E
09/07/2016;2016;7;9;26,8;33,4;30,2;29,3;33,9;26,4;-;100;;1011,6;87,36803915;56,09608136;71,84596736;75,66953175;5,416666667;E;15;E
10/07/2016;2016;7;10;27;33;30,2;29,3;33,3;25,8;-;87,5;;1010,9;85,90249605;57,99875753;71,84596736;75,41242925;4,25;E;16;E
11/07/2016;2016;7;11;27,4;32,8;29,9;29,375;33,6;27;-;100;;1012,1;86,02435916;62,41612122;75,66102528;77,5314662;3;E;15;NE
12/07/2016;2016;7;12;27,5;32,2;28,8;29;33,6;26,4;-;87,5;;1011;88,31484993;63,16873547;77,87568483;79,41853004;2,458333333;NE;14;E
13/07/2016;2016;7;13;26,8;31,9;28,2;28,425;33,6;26,2;-;50;;1010,5;84,32426114;63,55391326;81,88023773;78,52066832;2,791666667;E;18;NE
14/07/2016;2016;7;14;27;33,2;29,8;29,25;33,7;25,2;0,3;50;;1011;85,90249605;59,27605227;72,93984299;76,00522184;3,375;E;19;E
15/07/2016;2016;7;15;26,6;32,6;28,6;28,6;33,3;24,8;30;97,5;;1010,3;91,9830035;64,62286087;79,18897971;81,94446189;2,375;E;16;NE
16/07/2016;2016;7;16;25;29,3;27,8;26,775;30,1;25;20,6;75;;1011,9;94,97659331;77,41381367;81,72565273;87,27316325;2,875;E;19;NE
17/07/2016;2016;7;17;26,7;31,8;27,7;28,225;32,4;26;5,7;0;;1011,9;91,21674167;66,50301628;80,95798953;82,47362229;1,958333333;C;21;E
18/07/2016;2016;7;18;26,4;30,8;28,6;28,05;31,4;25,2;1,4;53,75;;1011;91,94751107;69,61761527;76,38781868;82,47511402;3,166666667;E;15;NE
19/07/2016;2016;7;19;25,3;32,6;29;28,05;33,4;25,3;1,5;40;;1009,8;90,93631279;52,13113885;73,84640907;76,96254337;1,625;NE;14;NE
20/07/2016;2016;7;20;26,4;28,6;25;26,6;31,6;24,4;0;75;;1010,1;88,80836198;84,19126793;91,68809927;88,37402279;1,666666667;SW;14;E
21/07/2016;2016;7;21;24,7;29,2;28,4;26,75;31,6;24,6;7,5;18,75;;1011,4;91,62989928;75,31198191;81,9563253;85,13202644;2,083333333;E;15;E
22/07/2016;2016;7;22;25,8;31,6;28,5;27,925;32,4;25,2;0,3;35;;1011,4;91,83872887;66,3743099;79,85364284;82,47635262;1,75;E;15;NE
23/07/2016;2016;7;23;25,6;32,2;28,8;28,05;32,6;25,3;1,2;75;;1011,4;93,41746229;64,95270685;76,48615311;82,06844613;1,875;NE;15;NE
24/07/2016;2016;7;24;25,6;32;29;28,05;32,6;25;3,8;93,75;;1010,9;95,04508008;56,05940143;68,49110441;78,6601665;2,333333333;E;15;E
25/07/2016;2016;7;25;25,4;32,6;29;28,1;33,2;24,6;-;80;;1011,8;88,55304403;47,83279424;67,17653095;73,02885331;2,916666667;E;14;E
26/07/2016;2016;7;26;25;32,6;29,8;28,1;33,2;24,9;-;100;;1011,4;90,06166833;46,77761645;70,30680463;74,30193944;3,166666667;E;16;NE
27/07/2016;2016;7;27;25,2;32,2;29,4;28;32,4;25,2;0,9;100;;1011;88,50029943;51,76599074;62,32727118;72,7734652;4,375;E;19;E
28/07/2016;2016;7;28;27,2;31,8;29,6;28,95;34,2;26,8;-;97,5;;1012,1;85,96375009;58,18828946;72,82982508;75,73640368;5,916666667;E;19;E
29/07/2016;2016;7;29;27,2;32,6;29,8;29,2;33;25,4;-;100;;1011,6;82,96873756;53,22547728;67,06939134;71,55808593;5,208333333;E;16;NE
30/07/2016;2016;7;30;25,8;32,8;30,2;28,65;34,2;25,8;-;100;;1011,3;85,52090375;46,97856684;67,97172153;71,49802397;3,875;E;14;E
31/07/2016;2016;7;31;26,7;32,5;29,7;28,9;32,8;25;-;95;;1011,3;80,5385179;53,68830622;64,44933535;69,80366934;3,833333333;E;15;E
01/08/2016;2016;8;1;26,4;33,4;30,1;29,075;34,2;24,5;-;91,25;;1011,1;83,42400016;53,91718401;65,99804891;71,69080831;1,833333333;E;5;110
02/08/2016;2016;8;2;25,2;33,2;30,3;28,475;34,4;24,8;-;96,25;;1010,1;86,90471336;46,33922318;66,13435983;71,57075243;2,083333333;E;6;040
03/08/2016;2016;8;3;25,5;33;30;28,5;33,3;25,3;-;71,25;;1010,3;81,53827687;56,8805214;73,0487355;73,25145266;2,25;E;6;110
04/08/2016;2016;8;4;26,6;33,6;28,1;28,725;34,1;26;-;83,75;;1011;84,25491068;58,45940874;76,84138855;75,95265466;2,791666667;E;7;120
05/08/2016;2016;8;5;27,4;34,4;29,6;29,7;34,6;26,6;-;73,75;;1012,2;83,04243937;56,88245998;65,01262433;71,99499076;2,125;E;6;120
06/08/2016;2016;8;6;27,8;33;29;29,4;34,4;26,2;-;66,25;;1012;84,66016993;61,40344674;72,4928606;75,8041618;2,208333333;E;6;110
07/08/2016;2016;8;7;26,5;33,9;29,6;29,125;34,1;26,3;-;71,25;;1011;84,98182659;57,03870242;78,23596233;76,30957948;2,25;E;7;040
08/08/2016;2016;8;8;27,8;34,8;29,5;29,975;34,8;24,8;-;82,5;;1012,2;86,14367825;57,72206821;79,57122543;77,39516253;2,833333333;E;7;110
09/08/2016;2016;8;9;27,2;33,8;30,8;29,75;34,6;26;TTU;96,25;;1012,2;82,96873756;57,5085522;63,37790277;71,70598252;2,791666667;E;7;100
10/08/2016;2016;8;10;27,2;34;30,1;29,625;34,7;25,4;-;96,25;;1013;85,96375009;57,66172885;65,99804891;73,89681949;3,125;E;8;100
11/08/2016;2016;8;11;26;34;31,4;29,35;35,3;26;-;75;;1012,8;82,50960343;46,11139672;59,62302863;67,68840805;2,125;E;6;120
12/08/2016;2016;8;12;26,6;34,8;30,6;29,65;35,4;25;-;95;;1012,8;81,9909606;50,91131703;69,49752956;71,09769195;3,833333333;E;7;110
13/08/2016;2016;8;13;25,8;30,7;28,8;27,775;31,4;24,4;15,8;0;;1012;91,83872887;70,83605476;79,27546788;83,4472451;3,208333333;E;8;110
14/08/2016;2016;8;14;25,4;32,6;28,9;28,075;33,1;25;19,8;85;;1011,4;95,0224979;59,96283495;75,84544787;81,46331965;2,291666667;E;7;110
15/08/2016;2016;8;15;26,9;32,9;29,6;29,075;33,1;26,3;-;96,25;;1011,6;86,63226607;60,18637315;75,51297312;77,24096961;3,458333333;E;8;120
16/08/2016;2016;8;16;26,6;32,7;29,8;28,925;33;26,6;-;98,75;;1011,5;84,25491068;61,76575626;76,96282446;76,80960052;3,458333333;E;8;120
17/08/2016;2016;8;17;27,4;33,6;30;29,6;34,2;26,2;1;97,5;;1012;86,02435916;51,94696871;71,73280999;73,93212425;3,458333333;E;7;100
18/08/2016;2016;8;18;26,6;32,6;30;28,95;34;25,8;-;95;;1010,7;85,77801622;58,81918864;65,29627206;73,91787329;3,541666667;E;7;130
19/08/2016;2016;8;19;26,4;32,4;30;28,8;32,8;25,2;-;82,5;;1010,3;82,66594834;51,40315673;59,09072815;68,95644539;3,666666667;E;8;110
20/08/2016;2016;8;20;25,4;33,2;30,5;28,625;33,4;24;-;100;;1011,3;81,49576439;45,82445271;51,8442459;65,16505685;2,347826087;E;7;100
21/08/2016;2016;8;21;24,7;32,8;30;28,05;33,4;24,7;-;100;;1011;81,97729204;53,40101429;62,78689919;70,03562439;2,875;E;6;100
22/08/2016;2016;8;22;25,6;33;30;28,55;33,4;24,8;-;97,5;;1010,5;76,27250697;48,22433408;62,16525474;65,73365069;2;E;7;100
23/08/2016;2016;8;23;26,4;33,6;30;29,1;33,8;24,8;-;98,75;;1010,1;75,2346477;48,79702085;66,56477617;66,4577731;3,75;E;8;120
24/08/2016;2016;8;24;25,4;33;29,2;28,25;34,2;25;-;100;;1009,9;82,26862872;50,3410704;68,6215215;70,87496234;3,708333333;E;6;110
25/08/2016;2016;8;25;27,5;32,2;30,2;29,35;34;26;-;71,25;;1010,4;86,05442464;53,42358805;65,43590651;72,74208596;1,75;E;5;080
26/08/2016;2016;8;26;26,4;33,2;30,6;29,15;33,6;26,2;-;93,75;;1011,6;84,18481319;55,93409835;69,49752956;73,45031358;3,083333333;E;6;120
27/08/2016;2016;8;27;28,1;34,8;29,4;30,1;35;27,5;-;68,75;;1012,7;82,56679095;58,79937513;82,32515268;76,56452743;3,875;E;7;110
28/08/2016;2016;8;28;28,4;34;29,1;29,975;35,1;26,8;1,6;85;;1013,1;77,68986334;59,31074625;77,32087225;73,00283629;3,125;E;6;100
29/08/2016;2016;8;29;28,6;34,8;30,4;30,6;35;27,2;TTU;98,75;;1012,3;82,03162446;57,18641522;73,26320591;73,62821751;4,208333333;E;6;100
30/08/2016;2016;8;30;28;34;29,8;29,95;35;26,5;-;96,25;;1011,9;84,72525309;55,49137136;76,96282446;75,4761755;4,875;E;6;090
31/08/2016;2016;8;31;27,6;35,3;30,2;30,175;35,5;26,8;-;96,25;;1012,8;86,08433225;54,41426994;69,25365182;73,95914657;3,583333333;E;8;110
01/09/2016;2016;9;1;26,8;34,4;31,2;29,8;34,6;25,6;-;98,75;;1012,2;82,81896199;47,50369663;56,53072446;67,41808627;2,708333333;E;16;NE
02/09/2016;2016;9;2;26,4;33,6;30,2;29,15;34,2;25,2;-;81,25;;1011,7;84,18481319;49,83931255;66,69916687;71,22702645;3,791666667;E;14;NE
03/09/2016;2016;9;3;26,6;33,8;29;29;34,1;26,2;-;92,5;;1011,4;90,41467422;48,46781593;73,84640907;75,78589336;1,208333333;W;14;NE
04/09/2016;2016;9;4;26,6;33,8;29,4;29,1;34,2;26,4;0,2;75;;1012,5;87,31227977;46,93019077;75,41299607;74,2419366;2,125;NE;12;NE
05/09/2016;2016;9;5;27,8;33,4;30;29,75;33,8;27,2;-;70;;1013,4;86,14367825;55,0026182;71,73280999;74,75569617;4,833333333;E;18;E
06/09/2016;2016;9;6;28,6;33,2;29,8;30,05;33,8;27,2;-;87,5;;1013,3;77,7832587;53,74684407;66,42898957;68,93558776;3,208333333;E;16;NE
07/09/2016;2016;9;7;27,8;33,6;30;29,8;34;26,1;-;73,75;;1013,5;81,72565273;50,88927281;66,56477617;70,22633861;4,75;E;24;NE
08/09/2016;2016;9;8;27,8;33,8;30,6;30;34,4;26,2;-;100;;1012,7;81,72565273;46,93019077;60,18492138;67,6416044;4,375;E;21;E
09/09/2016;2016;9;9;27,6;34;31;30,05;34,7;25,8;-;100;;1013,4;75,88035799;40,19271584;56,35915394;62,07814644;5,416666667;E;19;NE
10/09/2016;2016;9;10;26,8;34;31,4;29,75;34,4;25;-;91,25;;1012,6;79,8410617;49,16936826;49,8999981;64,68787244;2,625;E;18;E
11/09/2016;2016;9;11;26;34,4;30,4;29,2;34,9;25,6;-;100;;1011,1;79,47723009;33,63489554;51,17149721;60,94021323;4,666666667;E;19;E
12/09/2016;2016;9;12;26,8;33,8;29,6;29,25;34,2;24,6;-;100;;1011,2;78,36826988;45,91443609;65,01262433;66,91590005;3,708333333;E;15;E
13/09/2016;2016;9;13;26,4;33,8;29,6;29,05;34,2;25,2;-;100;;1012,4;70,90286946;46,93019077;68,87830926;64,40355974;2,166666667;E;15;NE
14/09/2016;2016;9;14;26,6;33,6;30,4;29,3;34,2;26,4;0;80;;1012;79,75157074;45,71549301;63,08544839;67,07602072;3;E;16;E
